drug_id,drug_name,approval_authority
26,Drug_347,EMA
239,Drug_294,FDA
496,Drug_497,FDA
122,Drug_300,FDA
285,Drug_329,EMA
251,Drug_28,EMA
2,Drug_77,EMA
297,Drug_171,EMA
372,Drug_281,EMA
360,Drug_114,EMA
272,Drug_267,EMA
39,Drug_348,EMA
60,Drug_226,FDA
193,Drug_192,EMA
311,Drug_411,FDA
332,Drug_461,FDA
295,Drug_457,FDA
30,Drug_380,FDA
27,Drug_46,FDA
128,Drug_349,EMA
342,Drug_496,FDA
312,Drug_488,FDA
371,Drug_323,EMA
186,Drug_295,EMA
70,Drug_271,FDA
28,Drug_284,FDA
331,Drug_231,EMA
226,Drug_248,FDA
368,Drug_24,EMA
363,Drug_28,FDA
445,Drug_89,EMA
75,Drug_310,FDA
469,Drug_482,FDA
407,Drug_342,FDA
232,Drug_74,FDA
104,Drug_334,FDA
68,Drug_41,EMA
288,Drug_64,FDA
144,Drug_394,EMA
180,Drug_163,FDA
320,Drug_297,EMA
3,Drug_453,EMA
220,Drug_312,EMA
306,Drug_204,EMA
385,Drug_23,FDA
155,Drug_71,FDA
136,Drug_346,FDA
115,Drug_470,FDA
280,Drug_153,EMA
331,Drug_499,EMA
287,Drug_422,FDA
217,Drug_460,FDA
158,Drug_117,FDA
441,Drug_403,EMA
67,Drug_271,FDA
119,Drug_264,FDA
89,Drug_37,FDA
194,Drug_55,FDA
144,Drug_412,FDA
352,Drug_25,EMA
363,Drug_74,FDA
386,Drug_334,EMA
305,Drug_149,EMA
196,Drug_252,EMA
142,Drug_289,FDA
253,Drug_143,EMA
350,Drug_87,FDA
75,Drug_481,FDA
189,Drug_235,FDA
337,Drug_246,FDA
24,Drug_280,EMA
363,Drug_333,EMA
408,Drug_2,FDA
342,Drug_188,FDA
249,Drug_115,EMA
65,Drug_211,EMA
386,Drug_289,FDA
174,Drug_231,EMA
408,Drug_77,FDA
166,Drug_115,EMA
378,Drug_12,EMA
136,Drug_490,FDA
353,Drug_157,EMA
193,Drug_379,FDA
416,Drug_155,FDA
462,Drug_7,FDA
177,Drug_54,FDA
185,Drug_125,EMA
138,Drug_83,FDA
132,Drug_41,EMA
240,Drug_254,EMA
314,Drug_193,EMA
56,Drug_78,FDA
474,Drug_133,EMA
22,Drug_297,EMA
407,Drug_295,EMA
329,Drug_283,FDA
479,Drug_406,FDA
232,Drug_307,FDA
344,Drug_476,FDA
392,Drug_385,FDA
200,Drug_188,EMA
323,Drug_78,EMA
118,Drug_212,FDA
461,Drug_99,EMA
155,Drug_155,EMA
284,Drug_445,EMA
283,Drug_375,FDA
61,Drug_269,FDA
32,Drug_333,EMA
87,Drug_63,EMA
183,Drug_91,EMA
153,Drug_1,EMA
486,Drug_400,FDA
149,Drug_197,EMA
413,Drug_268,FDA
301,Drug_188,FDA
407,Drug_94,EMA
219,Drug_222,FDA
224,Drug_12,EMA
206,Drug_4,EMA
55,Drug_430,FDA
478,Drug_429,FDA
277,Drug_439,EMA
478,Drug_186,EMA
200,Drug_430,FDA
84,Drug_48,FDA
227,Drug_155,EMA
198,Drug_152,FDA
481,Drug_52,EMA
488,Drug_228,FDA
144,Drug_382,FDA
63,Drug_16,EMA
434,Drug_439,FDA
274,Drug_73,EMA
159,Drug_446,FDA
25,Drug_67,FDA
231,Drug_288,EMA
145,Drug_314,EMA
112,Drug_376,FDA
63,Drug_92,FDA
211,Drug_399,EMA
91,Drug_147,FDA
105,Drug_389,EMA
333,Drug_248,EMA
136,Drug_361,FDA
143,Drug_293,FDA
92,Drug_450,EMA
286,Drug_143,EMA
76,Drug_483,EMA
295,Drug_430,EMA
109,Drug_51,FDA
411,Drug_304,EMA
49,Drug_36,FDA
63,Drug_443,FDA
136,Drug_17,FDA
57,Drug_223,FDA
398,Drug_101,FDA
72,Drug_209,EMA
267,Drug_14,FDA
429,Drug_188,EMA
436,Drug_36,FDA
77,Drug_33,FDA
440,Drug_432,FDA
341,Drug_309,EMA
233,Drug_419,FDA
428,Drug_442,EMA
453,Drug_400,EMA
75,Drug_155,FDA
42,Drug_293,EMA
178,Drug_159,EMA
55,Drug_370,EMA
189,Drug_31,EMA
97,Drug_252,FDA
397,Drug_258,EMA
439,Drug_328,FDA
226,Drug_428,FDA
330,Drug_42,FDA
77,Drug_179,EMA
432,Drug_467,FDA
328,Drug_384,FDA
432,Drug_229,FDA
412,Drug_292,FDA
132,Drug_311,FDA
178,Drug_451,FDA
304,Drug_150,FDA
461,Drug_319,EMA
114,Drug_473,EMA
112,Drug_13,FDA
483,Drug_264,FDA
370,Drug_445,EMA
202,Drug_228,FDA
472,Drug_371,FDA
22,Drug_167,EMA
16,Drug_113,FDA
191,Drug_280,FDA
175,Drug_440,EMA
328,Drug_128,FDA
176,Drug_201,EMA
143,Drug_319,EMA
11,Drug_348,FDA
276,Drug_186,FDA
299,Drug_317,EMA
343,Drug_454,FDA
321,Drug_310,FDA
406,Drug_432,FDA
83,Drug_21,FDA
104,Drug_180,FDA
254,Drug_444,EMA
456,Drug_291,FDA
86,Drug_255,FDA
323,Drug_216,FDA
107,Drug_67,FDA
32,Drug_129,FDA
79,Drug_130,EMA
365,Drug_289,EMA
303,Drug_143,EMA
208,Drug_72,EMA
54,Drug_404,EMA
262,Drug_126,FDA
64,Drug_309,FDA
440,Drug_365,EMA
422,Drug_99,FDA
83,Drug_365,EMA
38,Drug_302,EMA
28,Drug_229,EMA
130,Drug_437,EMA
51,Drug_244,EMA
130,Drug_402,FDA
304,Drug_348,EMA
43,Drug_89,FDA
125,Drug_173,FDA
428,Drug_104,FDA
171,Drug_408,EMA
99,Drug_273,FDA
445,Drug_465,EMA
82,Drug_74,EMA
69,Drug_320,EMA
407,Drug_469,FDA
283,Drug_456,FDA
424,Drug_477,EMA
387,Drug_432,FDA
37,Drug_39,FDA
412,Drug_384,EMA
179,Drug_330,EMA
386,Drug_160,FDA
111,Drug_248,EMA
449,Drug_106,EMA
458,Drug_108,FDA
207,Drug_11,EMA
26,Drug_341,FDA
63,Drug_33,EMA
271,Drug_443,FDA
492,Drug_202,FDA
55,Drug_382,EMA
361,Drug_154,FDA
412,Drug_411,EMA
96,Drug_499,EMA
356,Drug_482,EMA
294,Drug_435,EMA
185,Drug_111,EMA
405,Drug_69,FDA
295,Drug_11,EMA
167,Drug_137,EMA
267,Drug_60,FDA
248,Drug_480,EMA
354,Drug_305,EMA
31,Drug_335,FDA
492,Drug_377,FDA
112,Drug_326,EMA
278,Drug_366,EMA
53,Drug_463,EMA
206,Drug_312,FDA
334,Drug_183,EMA
189,Drug_49,EMA
290,Drug_118,FDA
435,Drug_107,FDA
454,Drug_473,EMA
66,Drug_204,EMA
145,Drug_110,FDA
6,Drug_226,EMA
498,Drug_85,EMA
353,Drug_159,FDA
430,Drug_152,EMA
343,Drug_72,FDA
308,Drug_158,FDA
198,Drug_278,FDA
76,Drug_159,FDA
109,Drug_280,EMA
235,Drug_330,FDA
387,Drug_53,FDA
89,Drug_172,FDA
387,Drug_212,EMA
273,Drug_143,FDA
150,Drug_8,FDA
86,Drug_99,FDA
457,Drug_150,FDA
135,Drug_181,FDA
179,Drug_381,EMA
106,Drug_460,FDA
204,Drug_17,FDA
285,Drug_281,FDA
120,Drug_383,FDA
21,Drug_485,FDA
295,Drug_357,EMA
148,Drug_471,FDA
457,Drug_377,EMA
196,Drug_453,FDA
3,Drug_276,EMA
98,Drug_383,EMA
395,Drug_206,FDA
235,Drug_380,FDA
120,Drug_97,FDA
251,Drug_477,EMA
500,Drug_16,EMA
388,Drug_146,FDA
284,Drug_376,FDA
494,Drug_130,FDA
353,Drug_240,EMA
57,Drug_84,FDA
478,Drug_86,FDA
257,Drug_41,FDA
66,Drug_347,FDA
28,Drug_50,EMA
500,Drug_313,FDA
311,Drug_31,EMA
486,Drug_327,EMA
307,Drug_247,EMA
14,Drug_192,FDA
400,Drug_165,FDA
144,Drug_208,FDA
281,Drug_80,FDA
2,Drug_388,EMA
408,Drug_235,EMA
387,Drug_256,EMA
490,Drug_218,EMA
437,Drug_413,FDA
35,Drug_150,EMA
310,Drug_159,FDA
97,Drug_209,FDA
135,Drug_423,EMA
79,Drug_423,EMA
480,Drug_401,EMA
188,Drug_211,FDA
292,Drug_158,EMA
358,Drug_435,FDA
297,Drug_189,EMA
125,Drug_195,FDA
107,Drug_313,FDA
225,Drug_500,EMA
55,Drug_423,EMA
155,Drug_405,EMA
346,Drug_471,FDA
144,Drug_372,EMA
360,Drug_224,EMA
291,Drug_16,FDA
75,Drug_272,EMA
321,Drug_450,EMA
17,Drug_38,EMA
80,Drug_1,EMA
327,Drug_493,FDA
306,Drug_2,EMA
374,Drug_224,FDA
241,Drug_428,EMA
270,Drug_412,FDA
213,Drug_179,EMA
154,Drug_134,EMA
270,Drug_303,EMA
391,Drug_430,EMA
13,Drug_79,FDA
212,Drug_398,FDA
28,Drug_41,EMA
330,Drug_38,EMA
334,Drug_17,EMA
339,Drug_435,FDA
387,Drug_85,FDA
394,Drug_345,FDA
289,Drug_414,FDA
393,Drug_207,FDA
56,Drug_152,FDA
166,Drug_337,EMA
385,Drug_407,FDA
327,Drug_43,EMA
69,Drug_164,EMA
390,Drug_289,EMA
493,Drug_389,EMA
303,Drug_158,EMA
478,Drug_155,EMA
260,Drug_2,EMA
168,Drug_315,EMA
36,Drug_300,FDA
272,Drug_313,EMA
197,Drug_287,EMA
307,Drug_309,FDA
132,Drug_29,FDA
387,Drug_93,FDA
320,Drug_352,EMA
234,Drug_302,FDA
226,Drug_226,EMA
244,Drug_418,FDA
347,Drug_288,FDA
406,Drug_103,FDA
165,Drug_144,EMA
399,Drug_48,EMA
232,Drug_453,EMA
307,Drug_370,FDA
19,Drug_274,FDA
480,Drug_499,EMA
60,Drug_356,EMA
399,Drug_188,EMA
488,Drug_197,FDA
359,Drug_418,EMA
294,Drug_154,FDA
359,Drug_323,EMA
256,Drug_44,EMA
361,Drug_120,FDA
290,Drug_191,FDA
331,Drug_18,EMA
81,Drug_299,FDA
203,Drug_165,EMA
51,Drug_276,EMA
88,Drug_492,EMA
13,Drug_349,EMA
5,Drug_33,EMA
255,Drug_395,EMA
323,Drug_197,FDA
14,Drug_254,EMA
283,Drug_353,EMA
2,Drug_304,EMA
418,Drug_476,EMA
487,Drug_157,FDA
174,Drug_403,FDA
132,Drug_490,FDA
29,Drug_402,EMA
483,Drug_6,FDA
182,Drug_470,FDA
345,Drug_68,EMA
277,Drug_473,FDA
488,Drug_90,EMA
475,Drug_322,EMA
3,Drug_293,EMA
211,Drug_19,EMA
54,Drug_414,FDA
47,Drug_424,FDA
15,Drug_344,FDA
216,Drug_60,EMA
240,Drug_131,FDA
357,Drug_433,FDA
357,Drug_306,FDA
333,Drug_285,FDA
498,Drug_337,EMA
489,Drug_172,EMA
219,Drug_245,FDA
474,Drug_222,FDA
342,Drug_457,FDA
63,Drug_51,FDA
372,Drug_182,EMA
381,Drug_317,EMA
404,Drug_37,EMA
257,Drug_450,EMA
411,Drug_322,FDA
72,Drug_468,EMA
246,Drug_360,FDA
138,Drug_198,EMA
94,Drug_339,EMA
209,Drug_79,EMA
416,Drug_246,FDA
95,Drug_401,FDA
104,Drug_340,FDA
290,Drug_11,EMA
170,Drug_381,EMA
98,Drug_100,EMA
379,Drug_226,FDA
477,Drug_81,EMA
153,Drug_296,FDA
211,Drug_440,FDA
486,Drug_465,FDA
19,Drug_391,FDA
35,Drug_419,EMA
51,Drug_343,FDA
263,Drug_114,EMA
287,Drug_362,FDA
343,Drug_284,EMA
321,Drug_277,FDA
12,Drug_98,FDA
81,Drug_69,EMA
62,Drug_486,FDA
69,Drug_89,FDA
436,Drug_471,FDA
463,Drug_296,EMA
176,Drug_163,FDA
51,Drug_370,EMA
288,Drug_493,EMA
167,Drug_132,FDA
455,Drug_356,FDA
407,Drug_53,EMA
401,Drug_242,FDA
143,Drug_20,FDA
420,Drug_119,FDA
28,Drug_134,EMA
174,Drug_52,EMA
25,Drug_264,EMA
6,Drug_59,FDA
334,Drug_497,FDA
402,Drug_347,FDA
81,Drug_32,EMA
447,Drug_325,FDA
352,Drug_153,FDA
64,Drug_236,EMA
77,Drug_111,EMA
252,Drug_43,EMA
305,Drug_369,EMA
11,Drug_352,EMA
293,Drug_12,FDA
256,Drug_35,FDA
272,Drug_140,EMA
225,Drug_31,FDA
221,Drug_302,FDA
210,Drug_208,FDA
421,Drug_10,FDA
171,Drug_169,EMA
173,Drug_13,FDA
410,Drug_136,EMA
41,Drug_418,FDA
112,Drug_258,EMA
165,Drug_92,FDA
318,Drug_89,FDA
311,Drug_90,FDA
79,Drug_62,FDA
352,Drug_289,FDA
461,Drug_419,FDA
428,Drug_289,EMA
107,Drug_27,EMA
374,Drug_452,FDA
488,Drug_217,FDA
2,Drug_125,EMA
158,Drug_493,EMA
307,Drug_247,FDA
452,Drug_428,FDA
161,Drug_134,EMA
202,Drug_319,EMA
188,Drug_370,FDA
294,Drug_355,FDA
439,Drug_58,EMA
401,Drug_342,EMA
109,Drug_454,FDA
327,Drug_403,FDA
193,Drug_186,FDA
426,Drug_90,EMA
287,Drug_288,EMA
398,Drug_357,FDA
168,Drug_473,FDA
51,Drug_351,EMA
367,Drug_15,EMA
76,Drug_417,FDA
487,Drug_424,EMA
330,Drug_1,FDA
447,Drug_130,EMA
314,Drug_242,EMA
297,Drug_444,FDA
302,Drug_65,FDA
216,Drug_189,EMA
234,Drug_356,FDA
135,Drug_390,EMA
467,Drug_390,EMA
300,Drug_433,FDA
87,Drug_197,FDA
307,Drug_106,FDA
263,Drug_191,EMA
282,Drug_176,FDA
362,Drug_152,FDA
120,Drug_161,EMA
281,Drug_69,EMA
188,Drug_226,EMA
264,Drug_154,FDA
385,Drug_498,EMA
293,Drug_463,EMA
182,Drug_121,EMA
143,Drug_66,FDA
444,Drug_121,EMA
163,Drug_18,FDA
426,Drug_462,EMA
361,Drug_303,FDA
474,Drug_375,FDA
425,Drug_473,EMA
487,Drug_358,EMA
178,Drug_100,EMA
59,Drug_24,FDA
137,Drug_6,FDA
166,Drug_144,EMA
130,Drug_334,FDA
442,Drug_140,FDA
425,Drug_150,FDA
354,Drug_11,EMA
144,Drug_443,FDA
110,Drug_396,FDA
160,Drug_441,FDA
48,Drug_161,FDA
321,Drug_81,FDA
234,Drug_118,EMA
195,Drug_253,FDA
99,Drug_147,FDA
406,Drug_259,FDA
136,Drug_284,EMA
219,Drug_311,EMA
266,Drug_484,EMA
24,Drug_208,FDA
385,Drug_426,FDA
188,Drug_130,EMA
415,Drug_462,FDA
211,Drug_155,FDA
76,Drug_25,FDA
473,Drug_435,FDA
332,Drug_5,EMA
87,Drug_131,EMA
17,Drug_201,FDA
170,Drug_222,EMA
484,Drug_13,FDA
286,Drug_295,FDA
145,Drug_92,EMA
263,Drug_468,FDA
227,Drug_422,EMA
430,Drug_485,FDA
484,Drug_472,FDA
105,Drug_311,FDA
207,Drug_83,EMA
297,Drug_327,EMA
24,Drug_427,EMA
11,Drug_270,EMA
419,Drug_390,FDA
175,Drug_457,EMA
273,Drug_380,FDA
457,Drug_293,FDA
313,Drug_79,FDA
172,Drug_214,EMA
9,Drug_356,FDA
113,Drug_189,EMA
349,Drug_166,FDA
264,Drug_161,EMA
402,Drug_217,EMA
345,Drug_488,EMA
139,Drug_165,FDA
169,Drug_77,FDA
370,Drug_29,FDA
402,Drug_133,EMA
151,Drug_184,EMA
262,Drug_129,FDA
140,Drug_406,EMA
171,Drug_496,EMA
32,Drug_8,EMA
429,Drug_208,FDA
241,Drug_193,EMA
32,Drug_363,FDA
495,Drug_110,FDA
36,Drug_425,EMA
233,Drug_323,EMA
309,Drug_286,FDA
88,Drug_122,EMA
130,Drug_213,FDA
129,Drug_42,FDA
102,Drug_374,FDA
114,Drug_453,FDA
121,Drug_423,EMA
216,Drug_388,FDA
224,Drug_159,FDA
193,Drug_194,FDA
344,Drug_15,EMA
185,Drug_389,EMA
449,Drug_99,FDA
236,Drug_214,FDA
60,Drug_423,EMA
43,Drug_453,FDA
25,Drug_245,EMA
401,Drug_272,EMA
494,Drug_137,FDA
342,Drug_80,FDA
220,Drug_427,EMA
431,Drug_280,FDA
318,Drug_458,EMA
209,Drug_488,FDA
477,Drug_253,EMA
454,Drug_80,EMA
465,Drug_54,EMA
70,Drug_53,FDA
85,Drug_18,FDA
362,Drug_470,FDA
284,Drug_135,EMA
119,Drug_263,FDA
29,Drug_423,FDA
254,Drug_54,EMA
62,Drug_211,FDA
129,Drug_300,FDA
91,Drug_118,FDA
378,Drug_100,EMA
95,Drug_346,FDA
222,Drug_420,FDA
225,Drug_49,EMA
293,Drug_53,EMA
208,Drug_480,EMA
130,Drug_464,FDA
276,Drug_358,EMA
452,Drug_125,EMA
173,Drug_406,EMA
297,Drug_406,EMA
397,Drug_221,EMA
304,Drug_381,EMA
125,Drug_270,EMA
192,Drug_420,EMA
455,Drug_102,EMA
191,Drug_8,FDA
251,Drug_111,FDA
382,Drug_156,EMA
111,Drug_356,FDA
57,Drug_198,FDA
103,Drug_254,EMA
54,Drug_173,FDA
61,Drug_168,EMA
305,Drug_366,EMA
67,Drug_475,FDA
98,Drug_473,FDA
417,Drug_58,EMA
451,Drug_449,EMA
164,Drug_349,FDA
487,Drug_443,FDA
266,Drug_201,EMA
176,Drug_268,FDA
328,Drug_105,EMA
237,Drug_225,FDA
101,Drug_76,EMA
470,Drug_41,FDA
241,Drug_137,FDA
15,Drug_206,FDA
449,Drug_113,EMA
130,Drug_215,FDA
253,Drug_67,FDA
292,Drug_254,EMA
331,Drug_84,EMA
57,Drug_107,FDA
10,Drug_262,EMA
398,Drug_78,FDA
173,Drug_332,EMA
160,Drug_461,FDA
69,Drug_135,EMA
373,Drug_95,FDA
399,Drug_57,EMA
366,Drug_296,EMA
289,Drug_73,FDA
176,Drug_313,FDA
377,Drug_483,EMA
293,Drug_34,EMA
175,Drug_395,EMA
373,Drug_241,EMA
445,Drug_115,EMA
339,Drug_179,EMA
463,Drug_130,FDA
253,Drug_408,FDA
258,Drug_388,FDA
36,Drug_431,EMA
197,Drug_45,FDA
170,Drug_69,FDA
196,Drug_456,EMA
62,Drug_176,EMA
149,Drug_427,EMA
326,Drug_491,FDA
132,Drug_455,FDA
476,Drug_86,FDA
468,Drug_233,EMA
381,Drug_410,EMA
458,Drug_487,EMA
128,Drug_490,EMA
495,Drug_224,FDA
206,Drug_105,EMA
26,Drug_204,FDA
244,Drug_497,FDA
35,Drug_83,EMA
73,Drug_310,FDA
246,Drug_83,FDA
305,Drug_394,FDA
283,Drug_416,FDA
91,Drug_191,EMA
20,Drug_200,EMA
291,Drug_153,EMA
416,Drug_279,EMA
272,Drug_461,FDA
463,Drug_208,FDA
217,Drug_67,FDA
447,Drug_226,FDA
459,Drug_179,EMA
96,Drug_53,EMA
166,Drug_5,EMA
343,Drug_480,FDA
178,Drug_458,FDA
235,Drug_267,EMA
248,Drug_281,EMA
261,Drug_150,FDA
424,Drug_321,FDA
149,Drug_322,FDA
344,Drug_292,FDA
474,Drug_185,EMA
139,Drug_132,EMA
344,Drug_365,FDA
474,Drug_459,FDA
459,Drug_102,EMA
235,Drug_20,EMA
63,Drug_192,FDA
108,Drug_173,FDA
129,Drug_318,EMA
307,Drug_369,FDA
53,Drug_128,EMA
15,Drug_306,EMA
90,Drug_498,EMA
413,Drug_348,FDA
334,Drug_311,EMA
390,Drug_82,FDA
231,Drug_58,EMA
489,Drug_196,FDA
304,Drug_153,FDA
5,Drug_171,EMA
399,Drug_188,EMA
134,Drug_493,EMA
27,Drug_461,EMA
438,Drug_257,FDA
193,Drug_189,EMA
293,Drug_413,FDA
261,Drug_1,FDA
51,Drug_186,EMA
485,Drug_457,FDA
114,Drug_30,EMA
77,Drug_194,EMA
490,Drug_18,FDA
202,Drug_134,FDA
496,Drug_271,EMA
423,Drug_367,EMA
271,Drug_149,FDA
13,Drug_453,EMA
415,Drug_274,FDA
348,Drug_403,FDA
402,Drug_353,EMA
161,Drug_434,EMA
99,Drug_419,EMA
290,Drug_27,EMA
432,Drug_131,FDA
381,Drug_85,FDA
72,Drug_30,EMA
143,Drug_199,FDA
332,Drug_258,EMA
362,Drug_437,EMA
372,Drug_252,EMA
103,Drug_45,FDA
279,Drug_128,EMA
386,Drug_5,FDA
69,Drug_153,EMA
43,Drug_137,EMA
380,Drug_241,EMA
473,Drug_313,FDA
380,Drug_247,EMA
254,Drug_365,FDA
332,Drug_304,FDA
443,Drug_182,EMA
500,Drug_171,EMA
191,Drug_266,FDA
248,Drug_316,EMA
166,Drug_253,FDA
262,Drug_44,FDA
96,Drug_320,FDA
341,Drug_256,EMA
480,Drug_140,EMA
456,Drug_397,FDA
359,Drug_490,EMA
292,Drug_446,EMA
499,Drug_295,FDA
214,Drug_453,EMA
435,Drug_201,FDA
317,Drug_328,FDA
374,Drug_72,EMA
57,Drug_353,FDA
395,Drug_178,EMA
125,Drug_255,FDA
481,Drug_384,FDA
158,Drug_380,EMA
451,Drug_31,EMA
243,Drug_218,FDA
437,Drug_477,EMA
456,Drug_222,FDA
155,Drug_429,FDA
82,Drug_425,EMA
482,Drug_317,FDA
367,Drug_488,EMA
426,Drug_30,EMA
49,Drug_420,FDA
354,Drug_112,EMA
282,Drug_160,EMA
329,Drug_162,EMA
114,Drug_343,FDA
303,Drug_87,FDA
474,Drug_122,FDA
103,Drug_226,FDA
498,Drug_183,EMA
155,Drug_32,FDA
166,Drug_326,EMA
480,Drug_78,FDA
191,Drug_463,EMA
413,Drug_398,EMA
120,Drug_303,EMA
405,Drug_193,EMA
305,Drug_164,FDA
373,Drug_8,EMA
69,Drug_337,EMA
121,Drug_448,FDA
86,Drug_471,EMA
324,Drug_375,FDA
277,Drug_151,EMA
399,Drug_40,EMA
316,Drug_173,FDA
440,Drug_171,EMA
310,Drug_277,FDA
133,Drug_88,FDA
151,Drug_129,EMA
11,Drug_466,FDA
433,Drug_28,FDA
134,Drug_84,FDA
372,Drug_370,FDA
258,Drug_151,EMA
271,Drug_279,EMA
429,Drug_301,EMA
64,Drug_122,FDA
107,Drug_184,FDA
255,Drug_488,FDA
319,Drug_208,FDA
350,Drug_181,EMA
486,Drug_68,EMA
57,Drug_256,EMA
381,Drug_16,FDA
96,Drug_286,FDA
281,Drug_498,FDA
278,Drug_493,EMA
184,Drug_233,FDA
352,Drug_489,EMA
117,Drug_345,FDA
383,Drug_336,EMA
114,Drug_466,EMA
39,Drug_397,FDA
472,Drug_21,FDA
395,Drug_165,EMA
101,Drug_446,FDA
35,Drug_53,FDA
343,Drug_345,FDA
33,Drug_455,FDA
265,Drug_95,FDA
356,Drug_106,EMA
191,Drug_207,FDA
242,Drug_439,EMA
362,Drug_56,EMA
446,Drug_392,EMA
135,Drug_271,FDA
61,Drug_291,FDA
286,Drug_46,FDA
285,Drug_258,FDA
239,Drug_155,FDA
312,Drug_461,FDA
41,Drug_131,EMA
169,Drug_314,EMA
408,Drug_110,FDA
235,Drug_252,FDA
177,Drug_450,FDA
203,Drug_197,EMA
403,Drug_453,FDA
345,Drug_193,EMA
451,Drug_108,EMA
365,Drug_112,EMA
297,Drug_355,FDA
314,Drug_59,FDA
342,Drug_283,FDA
387,Drug_418,EMA
307,Drug_474,FDA
465,Drug_10,FDA
358,Drug_438,FDA
183,Drug_398,FDA
221,Drug_61,FDA
91,Drug_385,FDA
461,Drug_293,EMA
196,Drug_42,FDA
319,Drug_44,FDA
471,Drug_378,EMA
187,Drug_7,FDA
382,Drug_142,EMA
72,Drug_366,EMA
235,Drug_241,FDA
178,Drug_496,EMA
83,Drug_286,FDA
480,Drug_189,EMA
308,Drug_376,EMA
410,Drug_240,EMA
25,Drug_171,FDA
8,Drug_25,FDA
462,Drug_55,FDA
314,Drug_387,EMA
148,Drug_141,FDA
334,Drug_320,FDA
306,Drug_230,FDA
376,Drug_27,FDA
449,Drug_497,FDA
492,Drug_194,FDA
248,Drug_368,EMA
61,Drug_96,FDA
447,Drug_20,EMA
375,Drug_161,EMA
489,Drug_97,FDA
475,Drug_83,FDA
11,Drug_456,FDA
428,Drug_478,EMA
15,Drug_140,FDA
264,Drug_82,FDA
53,Drug_307,EMA
54,Drug_381,FDA
171,Drug_277,FDA
399,Drug_431,FDA
319,Drug_380,FDA
210,Drug_99,FDA
313,Drug_280,EMA
446,Drug_151,FDA
55,Drug_359,EMA
468,Drug_79,EMA
42,Drug_26,FDA
295,Drug_394,EMA
169,Drug_300,EMA
291,Drug_327,EMA
412,Drug_440,EMA
104,Drug_6,EMA
326,Drug_8,EMA
115,Drug_164,FDA
233,Drug_89,FDA
500,Drug_404,FDA
69,Drug_155,FDA
172,Drug_260,FDA
164,Drug_259,EMA
118,Drug_423,FDA
207,Drug_372,EMA
420,Drug_220,EMA
413,Drug_370,FDA
42,Drug_245,EMA
197,Drug_122,FDA
162,Drug_493,FDA
187,Drug_493,FDA
14,Drug_357,FDA
247,Drug_334,EMA
500,Drug_445,EMA
176,Drug_369,FDA
173,Drug_415,FDA
223,Drug_317,FDA
366,Drug_317,FDA
31,Drug_34,FDA
492,Drug_204,EMA
256,Drug_302,FDA
28,Drug_147,FDA
92,Drug_130,EMA
51,Drug_340,FDA
121,Drug_214,FDA
330,Drug_43,EMA
215,Drug_398,EMA
113,Drug_414,EMA
315,Drug_479,FDA
220,Drug_313,EMA
483,Drug_133,EMA
13,Drug_59,FDA
230,Drug_8,FDA
4,Drug_402,FDA
165,Drug_481,EMA
498,Drug_315,EMA
403,Drug_138,EMA
499,Drug_491,EMA
328,Drug_51,EMA
406,Drug_296,FDA
215,Drug_444,EMA
92,Drug_34,FDA
439,Drug_8,EMA
492,Drug_474,EMA
466,Drug_46,FDA
122,Drug_382,EMA
391,Drug_102,EMA
48,Drug_184,EMA
316,Drug_312,EMA
274,Drug_432,EMA
336,Drug_311,EMA
125,Drug_217,FDA
381,Drug_230,FDA
421,Drug_377,EMA
348,Drug_28,FDA
487,Drug_398,EMA
484,Drug_305,EMA
392,Drug_81,FDA
124,Drug_427,EMA
158,Drug_454,FDA
414,Drug_30,FDA
492,Drug_151,EMA
83,Drug_466,FDA
7,Drug_132,FDA
400,Drug_172,EMA
452,Drug_210,EMA
263,Drug_135,EMA
295,Drug_423,EMA
470,Drug_132,FDA
57,Drug_25,FDA
470,Drug_67,FDA
145,Drug_382,FDA
368,Drug_152,FDA
361,Drug_423,EMA
121,Drug_176,EMA
375,Drug_413,EMA
271,Drug_224,EMA
104,Drug_466,EMA
398,Drug_30,EMA
500,Drug_183,FDA
360,Drug_411,FDA
102,Drug_173,EMA
375,Drug_215,EMA
183,Drug_442,EMA
100,Drug_248,EMA
324,Drug_78,FDA
86,Drug_371,FDA
164,Drug_153,EMA
228,Drug_170,EMA
453,Drug_463,FDA
287,Drug_51,EMA
26,Drug_389,EMA
248,Drug_340,FDA
40,Drug_203,FDA
47,Drug_120,EMA
318,Drug_246,FDA
476,Drug_71,FDA
448,Drug_117,EMA
456,Drug_296,FDA
68,Drug_78,EMA
397,Drug_349,FDA
51,Drug_400,EMA
372,Drug_118,FDA
72,Drug_77,FDA
75,Drug_352,EMA
489,Drug_148,FDA
52,Drug_298,FDA
489,Drug_280,EMA
261,Drug_28,EMA
427,Drug_219,EMA
178,Drug_251,EMA
275,Drug_474,FDA
350,Drug_459,EMA
193,Drug_145,EMA
282,Drug_246,FDA
216,Drug_262,FDA
310,Drug_63,EMA
389,Drug_476,EMA
437,Drug_372,FDA
198,Drug_259,FDA
174,Drug_10,EMA
359,Drug_128,FDA
269,Drug_99,EMA
280,Drug_19,FDA
376,Drug_368,FDA
316,Drug_226,FDA
420,Drug_500,FDA
49,Drug_11,EMA
362,Drug_305,FDA
363,Drug_303,EMA
123,Drug_252,EMA
241,Drug_81,EMA
