trial_id,outcome,adverse_effect,cost_usd
3621,Success,Severe,43148.86
3846,Failure,None,40855.56
6679,Failure,Mild,23485.32
10403,Success,None,38130.46
10293,Success,Severe,5950.56
5046,Success,None,9307.9
6654,Ongoing,None,10771.12
5735,Success,None,2726.03
934,Success,Mild,19978.23
7630,Success,Mild,32340.68
2389,Success,None,27658.67
3279,Ongoing,None,3528.26
8682,Success,Mild,5865.15
2151,Success,None,6871.44
7277,Failure,Mild,21896.5
12622,Ongoing,Severe,12508.28
9018,Failure,Severe,22968.92
8237,Success,None,43238.06
7568,Failure,Severe,36287.89
8249,Ongoing,Mild,40640.22
10871,Success,Severe,21936.69
5901,Ongoing,Mild,6853.63
3344,Ongoing,Severe,40110.1
14653,Ongoing,None,36526.29
7208,Success,Mild,14541.73
7946,Success,None,37225.4
2195,Ongoing,Mild,24215.73
2748,Ongoing,Mild,36118.49
13165,Failure,None,34170.13
11987,Success,Mild,34645.69
8313,Success,Severe,29963.66
3729,Failure,Severe,15266.83
5953,Failure,None,18010.64
5402,Ongoing,Mild,24176.33
9267,Failure,Mild,44091.97
6972,Success,Mild,4328.84
13946,Failure,Mild,35309.05
11231,Success,Mild,29923.86
10868,Ongoing,Severe,45228.47
4270,Ongoing,Mild,5116.21
10280,Ongoing,Mild,13085.29
592,Ongoing,Severe,25636.97
11578,Ongoing,Mild,19929.53
5802,Failure,None,32845.3
2681,Success,Mild,15009.23
12582,Success,None,38859.69
12105,Failure,None,18487.19
11095,Ongoing,None,4218.27
14741,Failure,None,36317.18
11973,Success,None,26554.14
3377,Failure,Severe,48012.37
3767,Ongoing,Severe,39491.94
8941,Success,None,44508.25
9723,Failure,Severe,25520.87
4382,Failure,Severe,38416.82
13897,Failure,Severe,35508.57
4118,Failure,Severe,10367.21
3034,Ongoing,Mild,38772.58
9418,Failure,None,22135.38
2146,Failure,None,46323.58
8334,Ongoing,None,4060.75
6928,Failure,Severe,8903.89
6874,Failure,Mild,12576.84
5827,Success,None,33210.58
5914,Success,None,40738.05
735,Ongoing,Mild,19487.54
12144,Success,Mild,41703.85
8438,Failure,None,39902.32
4508,Failure,Severe,16761.3
869,Failure,Mild,8072.75
8439,Success,Mild,43408.1
5368,Success,Severe,23725.25
1046,Ongoing,None,36350.02
362,Failure,None,20917.01
3037,Failure,Severe,42518.24
3516,Ongoing,Mild,11397.96
6872,Success,Mild,36895.26
7486,Success,Mild,1016.25
11211,Success,Severe,25229.11
14140,Failure,Mild,33664.95
2777,Ongoing,Severe,20386.58
4527,Success,Mild,11199.39
13378,Ongoing,Mild,20556.36
11492,Failure,Mild,15066.02
6512,Success,None,3596.5
14011,Ongoing,Severe,48214.03
6697,Success,Mild,18671.51
3526,Ongoing,None,32267.09
8161,Success,Severe,4890.12
11905,Success,Severe,49633.99
4431,Success,Mild,23907.65
1892,Ongoing,Severe,20418.83
10769,Failure,Severe,12121.65
13845,Success,Severe,30395.74
12929,Failure,None,40131.33
8167,Failure,None,4576.05
5275,Ongoing,Severe,41424.13
13172,Ongoing,Mild,19431.66
12919,Failure,None,40704.44
14670,Failure,None,2643.48
12257,Ongoing,None,49000.17
5712,Ongoing,None,29463.91
5218,Ongoing,Severe,7095.52
6595,Ongoing,Severe,32369.54
2400,Success,Mild,34859.47
1033,Failure,Mild,28959.73
334,Success,Severe,17049.32
14446,Ongoing,None,40066.98
14377,Ongoing,Severe,16153.75
2041,Failure,Severe,30424.4
2940,Ongoing,Severe,1815.23
5619,Success,Severe,40660.7
14969,Success,Severe,26879.24
14512,Success,Mild,25837.86
6685,Success,Severe,3029.27
5981,Failure,Mild,48812.53
11110,Success,Mild,49726.01
13319,Ongoing,Severe,44020.19
12244,Success,None,8315.37
8020,Success,None,41741.2
13214,Success,Severe,30535.61
7252,Failure,Mild,37749.18
12144,Success,None,22266.68
8354,Ongoing,None,4040.62
4271,Ongoing,Severe,45283.92
138,Ongoing,Mild,42310.01
3380,Ongoing,Severe,38701.45
11172,Ongoing,Severe,29418.93
11496,Failure,None,15862.73
10050,Failure,Severe,43344.48
6145,Success,Severe,8923.19
5441,Ongoing,Mild,24899.28
7056,Failure,Mild,38666.41
14976,Failure,None,38038.91
5265,Success,None,40067.02
10133,Failure,Severe,42214.39
6830,Success,Severe,24142.57
7269,Success,Mild,36481.32
2846,Success,Severe,28053.42
12218,Ongoing,None,19979.88
2471,Failure,Mild,44996.36
5778,Failure,None,31239.91
10934,Success,Severe,15473.85
3759,Ongoing,Mild,25749.27
2087,Ongoing,Severe,3601.77
14333,Success,None,31308.67
2477,Success,Severe,27958.55
3016,Failure,Mild,6259.51
4757,Success,Severe,25540.83
12037,Ongoing,Severe,17538.16
6983,Success,None,28314.82
339,Ongoing,Severe,40282.95
10466,Success,Severe,42452.84
4767,Success,None,16817.23
9953,Success,None,37305.84
8495,Failure,Severe,14843.1
13225,Success,Severe,15403.23
4077,Failure,Severe,43039.73
685,Ongoing,None,29808.15
3897,Success,None,40808.59
12749,Failure,None,27216.36
9192,Ongoing,Mild,34966.03
5280,Success,Mild,14227.16
11373,Ongoing,None,31465.61
5787,Success,Severe,32641.12
10317,Ongoing,None,25998.43
13792,Ongoing,Mild,30104.75
1779,Success,Severe,6357.02
1178,Success,Severe,2101.93
8176,Ongoing,Mild,32809.92
1960,Failure,None,37457.46
7611,Ongoing,Severe,27102.56
1486,Ongoing,Severe,49477.41
13780,Success,None,38796.69
13280,Failure,Mild,27206.84
8387,Success,Mild,8730.77
8073,Ongoing,None,24598.38
1785,Ongoing,Severe,43389.77
10419,Success,Mild,27281.14
1214,Success,None,36111.49
2646,Ongoing,Severe,34649.35
14932,Failure,Severe,23305.49
77,Success,Mild,46143.12
1672,Ongoing,Mild,19274.89
1172,Success,Mild,35149.14
8369,Failure,Severe,46406.89
7478,Failure,None,26645.29
13172,Success,Severe,40602.79
11621,Ongoing,Mild,25171.03
3995,Success,Mild,37758.78
883,Failure,Severe,48629.83
12168,Ongoing,None,11758.87
36,Success,Mild,9854.91
107,Failure,Mild,30551.78
9796,Ongoing,None,12754.65
11122,Ongoing,None,34481.43
7626,Success,None,34408.82
7296,Success,Mild,3391.34
12272,Ongoing,Mild,15675.77
10596,Failure,Severe,18144.7
12114,Failure,None,33635.43
4499,Ongoing,None,38355.14
12952,Success,Severe,30931.96
8002,Failure,None,20339.24
2610,Success,Severe,2268.48
2214,Ongoing,None,24190.36
13507,Ongoing,Severe,11361.98
11043,Failure,Mild,48971.87
4010,Ongoing,None,17277.38
13611,Success,None,12760.1
14683,Failure,None,44070.61
8043,Ongoing,None,41011.36
3600,Failure,Severe,47293.7
13347,Failure,Mild,26508.95
1678,Failure,None,5316.28
5812,Success,Severe,12020.28
14673,Success,Mild,11492.03
7783,Failure,None,5812.53
5412,Ongoing,None,46925.97
6722,Success,Mild,8589.11
1010,Failure,Severe,20522.02
10048,Success,None,43832.33
13935,Success,Mild,32079.06
10963,Failure,Mild,15578.02
2235,Ongoing,Mild,12604.75
8715,Ongoing,Severe,17079.72
9092,Ongoing,None,48797.59
14640,Success,Severe,4031.96
6271,Success,Mild,18956.69
9178,Success,None,14657.27
1788,Ongoing,Mild,33910.77
7728,Ongoing,None,44958.21
944,Failure,Severe,42282.47
8148,Success,Severe,9766.21
11253,Failure,Mild,13595.21
7527,Success,Mild,26470.82
5398,Success,Mild,28103.63
4011,Ongoing,Severe,34377.26
1496,Ongoing,None,14439.15
11277,Ongoing,Severe,18629.83
2214,Ongoing,None,12725.0
13838,Failure,Severe,31786.41
11812,Success,None,15169.46
13209,Ongoing,None,11790.51
2370,Success,None,46020.91
14982,Success,Mild,38934.06
961,Success,Severe,19546.84
778,Failure,Mild,28394.55
2332,Ongoing,None,2018.31
10846,Success,Severe,26614.54
4585,Failure,Mild,17198.12
787,Failure,Mild,46547.14
6470,Ongoing,None,7154.48
6621,Ongoing,Severe,34064.69
6344,Failure,None,36202.93
3523,Ongoing,Severe,9975.0
2126,Failure,Severe,10627.21
14879,Failure,Mild,2318.89
6009,Ongoing,Severe,19512.22
10846,Ongoing,None,18096.25
7711,Ongoing,Mild,41623.73
5444,Success,Mild,34689.67
7555,Failure,Mild,7973.41
1561,Success,None,18013.94
13455,Failure,Mild,43823.64
9263,Ongoing,None,15895.53
12162,Success,Mild,6023.21
5511,Ongoing,Severe,26556.73
1033,Success,None,16309.21
25,Success,Mild,27901.11
12430,Success,None,29283.06
6254,Ongoing,None,19401.72
7979,Failure,Mild,48102.03
2137,Success,Mild,37642.83
4889,Success,None,5895.37
13431,Failure,Mild,11840.05
10392,Failure,Severe,6928.49
2689,Failure,Severe,15295.78
227,Success,None,21780.33
4935,Ongoing,None,20945.27
5182,Failure,Severe,48105.53
5207,Success,None,31374.68
863,Failure,Severe,8726.11
10359,Success,Severe,9543.01
1038,Failure,Severe,25044.86
11805,Success,Severe,9866.39
6250,Failure,Mild,7636.98
1392,Success,None,8660.84
6545,Success,Mild,1331.82
11254,Ongoing,None,28764.2
10919,Failure,Mild,23521.11
3838,Success,Severe,38715.36
6534,Failure,Mild,45715.88
5495,Failure,Severe,4651.46
6766,Failure,Severe,45413.04
5358,Success,Mild,22829.61
9584,Success,None,26256.12
11378,Ongoing,Severe,22747.27
11288,Failure,None,28850.06
13872,Failure,None,18022.76
11026,Failure,Mild,9613.69
4830,Success,Severe,5450.14
4406,Ongoing,None,34631.9
2097,Ongoing,Mild,3126.82
6223,Ongoing,Mild,31185.14
9573,Ongoing,Mild,5412.12
2250,Failure,Mild,15527.35
11850,Failure,Severe,43396.71
13261,Success,Severe,26670.39
4561,Failure,Mild,5349.37
5942,Failure,Severe,4029.34
3371,Success,None,40764.58
4595,Failure,None,33453.49
7045,Success,None,20166.87
5424,Failure,Mild,34134.91
13749,Ongoing,Mild,1522.08
6142,Ongoing,None,19673.78
11001,Ongoing,Severe,21879.5
1296,Success,Mild,17350.46
2374,Failure,None,22353.67
1618,Failure,None,35581.21
14709,Ongoing,None,20852.33
14417,Ongoing,None,6406.07
2962,Success,Mild,9960.31
1630,Failure,Mild,2864.22
7111,Ongoing,Severe,39938.75
11879,Failure,None,4073.83
5547,Ongoing,Mild,24299.06
8786,Failure,Mild,45842.29
8715,Success,Severe,26281.56
1063,Ongoing,Severe,41741.23
12586,Ongoing,Mild,23738.41
2294,Failure,None,1126.13
4268,Failure,Severe,24496.65
4193,Failure,None,16575.13
7054,Ongoing,Mild,13514.47
9409,Ongoing,Severe,29688.08
1761,Failure,None,37220.37
8281,Ongoing,None,46953.59
13887,Ongoing,None,3856.49
4376,Success,Severe,21126.95
14462,Ongoing,None,15432.12
1983,Ongoing,Mild,23496.2
14740,Success,Mild,47166.12
462,Ongoing,Mild,17618.89
11326,Ongoing,Mild,9629.43
149,Ongoing,Severe,46853.59
9504,Ongoing,Mild,2153.12
13207,Success,None,24773.6
6943,Success,Severe,43941.47
7525,Success,Severe,47605.71
2423,Failure,Mild,15059.81
11704,Failure,Severe,16623.52
5477,Ongoing,None,20571.36
12682,Success,Severe,43601.68
5687,Failure,None,32722.53
10754,Failure,Mild,35655.21
12615,Failure,Severe,20754.21
13585,Ongoing,Severe,36864.98
6320,Success,Severe,10677.59
5214,Ongoing,Mild,30997.01
13018,Success,Severe,16216.89
10170,Ongoing,None,10519.94
8261,Ongoing,Severe,25660.93
87,Failure,None,31098.67
8982,Success,None,13306.16
1291,Success,Mild,14814.34
8452,Success,Mild,21066.83
10905,Ongoing,Mild,33140.44
11019,Success,Mild,45243.76
8238,Ongoing,None,6706.63
9979,Failure,None,21576.69
14789,Ongoing,Severe,5919.25
7240,Success,Severe,26118.37
398,Failure,Mild,15433.05
6679,Success,Mild,36042.27
7994,Failure,None,9513.03
6919,Ongoing,None,27661.22
9860,Success,None,43115.96
5152,Failure,None,15500.93
9431,Failure,Mild,32844.33
3928,Ongoing,None,6667.79
8543,Failure,None,7589.13
4290,Success,Mild,9293.41
3463,Success,None,7797.61
13314,Success,None,44502.19
10221,Ongoing,Mild,13139.55
12277,Ongoing,None,40959.01
1719,Ongoing,Severe,37748.64
2470,Success,Severe,41722.15
6644,Success,Severe,17166.78
14877,Success,Mild,30290.48
12827,Success,Severe,42361.76
7086,Ongoing,Severe,45897.64
11846,Ongoing,None,36248.2
10561,Ongoing,None,11238.86
2383,Failure,None,47827.1
13144,Ongoing,None,9213.08
6515,Ongoing,Mild,21162.95
7970,Ongoing,Mild,47571.41
13468,Success,None,26265.1
11987,Success,None,19247.32
8507,Ongoing,Mild,10440.31
12206,Failure,Mild,42395.0
3369,Ongoing,Severe,30847.79
14102,Ongoing,None,22859.59
1720,Ongoing,Severe,22860.04
8942,Success,None,11127.82
10802,Ongoing,Mild,43540.51
9300,Failure,Mild,19733.63
14409,Ongoing,Mild,6240.01
9328,Ongoing,None,47124.0
9840,Failure,None,12605.26
3804,Failure,Severe,25205.43
8952,Success,Mild,22454.82
1730,Success,Severe,19236.27
6526,Success,None,21809.83
5988,Failure,Severe,2806.27
14818,Failure,None,36041.63
12187,Failure,None,37412.43
13073,Failure,Severe,35021.51
1747,Failure,Severe,32528.09
13336,Failure,None,45992.29
1225,Ongoing,None,21089.72
42,Success,Mild,23802.79
413,Failure,Severe,26241.99
1638,Failure,Mild,48030.93
1980,Ongoing,None,24269.43
7126,Ongoing,Mild,19614.4
14550,Success,None,30684.89
2806,Success,Severe,48391.67
13880,Failure,None,29418.04
12415,Failure,Mild,7695.54
4038,Success,Severe,44642.77
7011,Ongoing,Severe,49087.26
9084,Ongoing,None,45191.21
12461,Ongoing,Severe,7180.79
12309,Ongoing,Mild,43278.06
12571,Success,Severe,7553.83
5802,Ongoing,Severe,49864.96
7529,Success,Mild,29437.62
6260,Failure,None,14697.03
6357,Ongoing,Mild,40925.16
5959,Success,None,33077.48
10120,Success,Mild,41555.24
13479,Success,Mild,14388.03
13213,Failure,Severe,17613.13
1397,Failure,Severe,15482.78
11152,Ongoing,Mild,15161.87
10704,Success,Mild,17786.61
4599,Ongoing,Severe,35549.57
13454,Success,Severe,30068.0
2254,Failure,None,28277.42
956,Failure,Mild,27383.61
790,Success,Severe,44585.69
14093,Ongoing,Severe,25257.3
6388,Success,Mild,41488.68
3506,Success,Severe,48178.02
13865,Ongoing,Mild,44705.05
4207,Failure,Mild,20317.41
3252,Failure,Mild,7443.13
582,Ongoing,None,11383.64
10204,Failure,None,8725.98
13560,Ongoing,Mild,37152.35
11863,Success,None,27769.09
1822,Ongoing,Mild,15622.7
9517,Ongoing,Severe,48235.03
5202,Ongoing,Severe,30474.79
7355,Ongoing,Mild,28215.06
10315,Ongoing,None,42713.14
6928,Success,Mild,14123.09
9337,Ongoing,Mild,13979.1
8903,Success,Severe,34758.6
200,Failure,Mild,49934.09
12309,Failure,Mild,49208.53
8212,Success,Severe,10082.25
6789,Failure,None,15451.79
12876,Success,None,25813.97
3337,Failure,Mild,14829.58
464,Failure,Mild,46729.19
1788,Failure,None,47407.78
12058,Ongoing,None,46552.15
13964,Ongoing,None,29176.3
10978,Success,Mild,9009.61
1203,Success,Severe,33890.89
1659,Success,Mild,42340.14
6954,Failure,Mild,33720.26
9598,Ongoing,None,30973.26
3292,Failure,Severe,19319.7
11966,Ongoing,Mild,18594.21
5427,Ongoing,None,27394.41
1039,Ongoing,Severe,27107.83
7779,Success,Mild,9034.14
2056,Success,Mild,22417.52
11209,Success,Severe,30751.88
7719,Ongoing,None,19587.24
12516,Ongoing,Mild,31702.43
871,Failure,Mild,35365.99
11623,Failure,Severe,16211.37
8825,Success,Mild,3308.14
4258,Ongoing,Mild,26664.32
3906,Success,Severe,48092.68
2408,Success,Mild,9317.3
5932,Failure,None,33432.25
11149,Success,Mild,14551.64
3652,Failure,None,26729.79
10605,Ongoing,None,26196.61
14330,Ongoing,None,36765.57
7504,Ongoing,Severe,18493.81
9561,Ongoing,Severe,2099.98
3466,Failure,Severe,39549.08
9445,Success,None,28037.55
8819,Ongoing,Severe,10455.91
9973,Failure,Mild,42453.87
11012,Failure,Mild,16909.7
3953,Success,Severe,17998.49
7315,Success,None,19097.87
14349,Failure,Mild,46895.87
3773,Failure,Severe,29086.36
10992,Failure,None,25180.02
4916,Ongoing,Severe,41360.14
4589,Ongoing,Severe,1177.96
4441,Success,Mild,7758.15
980,Ongoing,Mild,6324.93
13566,Success,Severe,44453.57
3751,Ongoing,Severe,46901.23
13723,Success,None,34097.15
1836,Failure,Severe,34162.69
3131,Failure,Severe,35416.52
6221,Ongoing,Severe,43980.7
8998,Ongoing,Mild,49407.37
9819,Success,Mild,7130.22
14565,Success,Mild,13199.08
10878,Success,None,32435.33
12644,Success,Severe,43479.09
5012,Ongoing,Mild,15838.64
14183,Failure,Mild,43059.37
12644,Success,Severe,25714.14
1505,Ongoing,None,35044.63
6246,Ongoing,Mild,41297.45
14927,Failure,Mild,39387.91
10347,Failure,None,12369.15
10388,Success,None,25424.28
14919,Failure,Severe,23518.53
9061,Failure,Severe,14380.5
14600,Success,None,28687.17
9366,Success,Severe,21877.79
12990,Ongoing,Mild,34943.34
6846,Ongoing,Severe,24152.77
14461,Success,Mild,30595.75
7445,Failure,Severe,12853.27
8057,Success,None,20660.44
6897,Ongoing,Severe,8655.12
1322,Ongoing,None,32544.73
4741,Failure,Severe,45956.09
6824,Ongoing,None,3757.22
8513,Ongoing,Severe,12494.61
379,Failure,Severe,9112.78
4899,Ongoing,Severe,3461.83
11558,Failure,Mild,14600.48
2796,Failure,None,40269.52
3141,Ongoing,Severe,39326.35
2876,Failure,Severe,41957.51
12136,Ongoing,Severe,35453.61
10110,Success,Severe,20601.15
10127,Ongoing,None,13619.2
12808,Ongoing,Mild,29013.71
5621,Ongoing,Mild,13823.61
2966,Ongoing,Mild,47899.17
1711,Success,Mild,41142.6
2733,Success,None,16499.44
8429,Failure,None,10331.47
8063,Ongoing,None,39221.22
2347,Success,Severe,41295.3
2287,Failure,Mild,35181.94
14769,Ongoing,Severe,1456.77
700,Success,None,22658.01
2093,Success,Mild,17285.6
11668,Failure,Mild,34490.96
544,Ongoing,Severe,1235.8
10044,Failure,Mild,28190.25
2530,Success,None,44911.68
2218,Success,Mild,22141.79
11822,Failure,Severe,32033.75
2827,Ongoing,None,31958.48
12314,Ongoing,Severe,34842.72
4773,Ongoing,Severe,24872.18
2133,Success,Severe,49125.45
8253,Success,Mild,45995.4
10914,Ongoing,Severe,42458.92
6593,Ongoing,None,25522.35
326,Ongoing,Severe,12247.67
6665,Failure,Mild,45632.23
7277,Failure,Severe,11644.42
8560,Success,None,10297.16
10436,Failure,Severe,19509.99
10697,Ongoing,Mild,10973.04
8312,Ongoing,None,49667.2
9495,Ongoing,Severe,26279.62
10765,Ongoing,Mild,38787.56
12986,Ongoing,Severe,21960.21
12357,Failure,Severe,49393.43
10120,Ongoing,None,40915.84
12510,Failure,Severe,9815.12
2990,Success,None,4826.09
10393,Success,Severe,1592.27
3819,Failure,Severe,21197.19
2320,Success,None,44233.38
1606,Ongoing,Severe,4974.59
4922,Failure,Mild,2577.03
10836,Failure,Severe,24481.57
3079,Ongoing,Severe,40851.44
6147,Failure,Mild,3992.71
2583,Success,Severe,3406.64
14558,Success,Severe,17758.55
7093,Success,None,37321.75
179,Ongoing,None,30114.4
10055,Failure,Severe,31121.76
9245,Success,Mild,4661.5
9514,Failure,Severe,25286.57
10144,Ongoing,Mild,22558.33
10749,Ongoing,Severe,20353.48
9289,Failure,None,42201.15
9649,Success,None,39187.93
12929,Success,Severe,4535.28
10745,Success,Mild,40104.57
14047,Failure,Severe,37239.7
5960,Failure,Severe,34728.44
4922,Ongoing,None,39354.52
4876,Ongoing,Severe,16608.79
5987,Success,Severe,23053.23
2700,Success,Mild,14230.25
5624,Success,Severe,5708.97
10590,Success,Severe,16148.11
990,Success,None,29694.71
9,Ongoing,Severe,9481.04
3155,Failure,Mild,35594.39
6081,Ongoing,Mild,26224.1
3319,Success,Mild,42720.66
7661,Failure,None,4185.55
1159,Success,Severe,47522.47
3016,Ongoing,Mild,6837.29
10762,Success,None,34945.78
14670,Ongoing,None,21555.85
1337,Failure,None,24764.5
1409,Ongoing,Severe,46150.66
13188,Failure,Mild,42199.53
11322,Ongoing,Mild,46350.24
1962,Ongoing,Severe,49629.21
5065,Ongoing,Mild,44819.97
8817,Failure,None,40438.2
3244,Success,Severe,2923.27
13646,Failure,None,9735.91
6913,Ongoing,Severe,6585.22
547,Ongoing,None,46168.59
10275,Failure,None,32736.27
13819,Success,None,21911.32
11693,Success,Severe,16282.23
1612,Success,Severe,23024.16
2452,Ongoing,Mild,47398.22
11790,Ongoing,Mild,3105.18
2619,Success,Severe,2939.52
2822,Success,Mild,7892.54
13471,Failure,Mild,22352.17
5497,Ongoing,None,8483.9
14496,Ongoing,Severe,1240.66
182,Failure,Mild,13593.62
4381,Success,Mild,43279.3
8925,Failure,Mild,7843.61
1271,Ongoing,Severe,4819.27
1897,Success,Mild,31663.82
11177,Failure,Mild,7665.53
8965,Success,Severe,18114.4
5526,Failure,Severe,3234.18
10707,Failure,None,43450.16
5720,Failure,Severe,1565.62
11178,Failure,Severe,6720.1
9455,Failure,None,6780.64
9769,Ongoing,Severe,15210.54
4209,Ongoing,Mild,37144.55
10049,Success,Severe,24532.15
6557,Failure,Mild,31213.21
8789,Ongoing,Mild,45347.66
6829,Ongoing,Mild,31355.01
3735,Ongoing,Severe,12985.21
12913,Success,Mild,23730.95
2365,Success,None,17142.27
906,Ongoing,Mild,48430.47
9233,Success,Severe,26652.21
4283,Ongoing,None,31923.12
6909,Failure,None,12892.71
5535,Failure,None,23305.7
6598,Ongoing,None,10138.03
3513,Success,Severe,21805.12
167,Success,Mild,8875.0
14717,Failure,None,22563.18
4559,Ongoing,Mild,29721.04
1922,Ongoing,None,12521.94
6471,Ongoing,None,6698.31
9483,Success,Severe,9177.66
1333,Ongoing,Severe,37659.67
4289,Ongoing,Mild,38416.23
12638,Failure,Mild,10918.68
2107,Failure,Severe,30278.5
64,Ongoing,Severe,33971.75
163,Ongoing,None,47991.77
10977,Success,Mild,45210.99
7560,Success,None,22174.83
7062,Failure,Mild,35587.92
225,Success,Mild,12445.69
9993,Ongoing,Mild,46100.71
9037,Ongoing,None,28480.22
7904,Ongoing,Severe,38110.15
9653,Failure,Severe,40289.2
14907,Ongoing,Severe,24434.11
6576,Ongoing,Mild,6244.95
13451,Success,Mild,24401.91
9352,Ongoing,Severe,1779.23
12805,Failure,Mild,26926.25
6319,Ongoing,Mild,24627.41
9968,Ongoing,None,48325.23
11333,Failure,Severe,45595.93
12493,Ongoing,Mild,16081.18
11911,Ongoing,Mild,22012.1
14742,Ongoing,None,23586.42
4347,Failure,Severe,31867.19
12511,Failure,None,24683.14
13996,Failure,Severe,6954.0
7301,Failure,Mild,32135.57
10354,Ongoing,None,34462.67
